time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate,times,date,location,extracted_location,road_name,building_name,city_name,full_address_extracted
1368721397,network,wifi,51.151,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-16 16:23:17,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368721997,network,wifi,51.992,43.70615,-72.28329,0.0,0.0,0.0,stationary,2013-05-16 16:33:17,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368722598,network,wifi,38.765,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-16 16:43:18,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368723197,network,wifi,58.889,43.70615,-72.2833,0.0,0.0,0.0,stationary,2013-05-16 16:53:17,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368723797,network,wifi,60.009,43.70614,-72.28333,0.0,0.0,0.0,stationary,2013-05-16 17:03:17,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368724398,network,wifi,51.212,43.70616,-72.28331,0.0,0.0,0.0,stationary,2013-05-16 17:13:18,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368724997,network,wifi,53.485,43.70613,-72.2833,0.0,0.0,0.0,stationary,2013-05-16 17:23:17,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368725597,network,wifi,60.415,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-16 17:33:17,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368726197,network,wifi,37.899,43.70614,-72.28333,0.0,0.0,0.0,stationary,2013-05-16 17:43:17,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368726797,network,wifi,51.165,43.70616,-72.28334,0.0,0.0,0.0,stationary,2013-05-16 17:53:17,2013-05-16,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368728713,network,wifi,36.662,43.70055,-72.28949,0.0,0.0,0.0,moving,2013-05-16 18:25:13,2013-05-16,"Hanover Post Office, 50 South Main Street, Hanover, NH 03755, United States of America",,,,,
1368730997,network,wifi,33.687,43.70515,-72.28345,0.0,0.0,0.0,moving,2013-05-16 19:03:17,2013-05-16,"9 Ivy Lane, Hanover, NH 03755, United States of America",,,,,
1368731597,network,wifi,34.041,43.70516,-72.28345,0.0,0.0,0.0,stationary,2013-05-16 19:13:17,2013-05-16,"9 Ivy Lane, Hanover, NH 03755, United States of America",,,,,
1368732197,network,wifi,37.139,43.70519,-72.28344,0.0,0.0,0.0,stationary,2013-05-16 19:23:17,2013-05-16,"9 Ivy Lane, Hanover, NH 03755, United States of America",,,,,
1368732797,network,wifi,35.374,43.70516,-72.28343,0.0,0.0,0.0,stationary,2013-05-16 19:33:17,2013-05-16,"9 Ivy Lane, Hanover, NH 03755, United States of America",,,,,
1368733397,network,wifi,34.986,43.70515,-72.2834,0.0,0.0,0.0,stationary,2013-05-16 19:43:17,2013-05-16,"9 Ivy Lane, Hanover, NH 03755, United States of America",,,,,
1368733997,network,wifi,35.563,43.70517,-72.28344,0.0,0.0,0.0,stationary,2013-05-16 19:53:17,2013-05-16,"9 Ivy Lane, Hanover, NH 03755, United States of America",,,,,
1368735797,network,wifi,59.029,43.70615,-72.28329,0.0,0.0,0.0,moving,2013-05-16 20:23:17,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368735798,network,wifi,53.675,43.70621,-72.28332,0.0,0.0,0.0,moving,2013-05-16 20:23:18,2013-05-16,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368740949,network,wifi,70.357,43.7,-72.2896,0.0,0.0,0.0,moving,2013-05-16 21:49:09,2013-05-16,"73 South Main Street, Hanover, NH 03755, United States of America",,,,,
1368744197,network,wifi,41.19,43.70616,-72.28333,0.0,0.0,0.0,moving,2013-05-16 22:43:17,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368744797,network,wifi,41.656,43.70616,-72.2833,0.0,0.0,0.0,moving,2013-05-16 22:53:17,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368745997,network,wifi,42.519,43.70615,-72.28332,0.0,0.0,0.0,stationary,2013-05-16 23:13:17,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368746597,network,wifi,40.975,43.70616,-72.28335,0.0,0.0,0.0,stationary,2013-05-16 23:23:17,2013-05-16,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368747197,network,wifi,41.311,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-16 23:33:17,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368747797,network,wifi,41.852,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-16 23:43:17,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368748397,network,wifi,42.567,43.70615,-72.28337,0.0,0.0,0.0,stationary,2013-05-16 23:53:17,2013-05-16,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368748997,network,wifi,43.013,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 00:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368749598,network,wifi,42.397,43.70615,-72.28334,0.0,0.0,0.0,stationary,2013-05-17 00:13:18,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368750197,network,wifi,36.417,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 00:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368750797,network,wifi,36.734,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 00:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368751397,network,wifi,36.543,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 00:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368751997,network,wifi,41.769,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-05-17 00:53:17,2013-05-17,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368752597,network,wifi,58.077,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 01:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368753197,network,wifi,43.388,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 01:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368753797,network,wifi,41.292,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 01:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368754397,network,wifi,33.063,43.70616,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 01:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368755597,network,wifi,43.601,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 01:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368756197,network,wifi,36.923,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 02:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368756797,network,wifi,42.962,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 02:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368757397,network,wifi,38.632,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 02:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368757997,network,wifi,43.362,43.70617,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 02:33:17,2013-05-17,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368758597,network,wifi,37.261,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 02:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368759197,network,wifi,42.337,43.70616,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 02:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368759798,network,wifi,43.408,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 03:03:18,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368760397,network,wifi,32.663,43.70616,-72.28334,0.0,0.0,0.0,stationary,2013-05-17 03:13:17,2013-05-17,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368760997,network,wifi,35.852,43.70617,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 03:23:17,2013-05-17,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368761598,network,wifi,43.313,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 03:33:18,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368762197,network,wifi,40.093,43.70612,-72.28329,0.0,0.0,0.0,stationary,2013-05-17 03:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368762797,network,wifi,59.543,43.70615,-72.28336,0.0,0.0,0.0,stationary,2013-05-17 03:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368763397,network,wifi,59.175,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 04:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368763997,network,wifi,59.071,43.70615,-72.28328,0.0,0.0,0.0,stationary,2013-05-17 04:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368764597,network,wifi,45.602,43.70611,-72.28329,0.0,0.0,0.0,stationary,2013-05-17 04:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368765197,network,wifi,39.052,43.70613,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 04:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368765797,network,wifi,41.653,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 04:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368766397,network,wifi,38.358,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 04:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368766997,network,wifi,35.496,43.70613,-72.2833,0.0,0.0,0.0,stationary,2013-05-17 05:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368767597,network,wifi,37.815,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 05:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368768197,network,wifi,35.403,43.70612,-72.28328,0.0,0.0,0.0,stationary,2013-05-17 05:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368768797,network,wifi,41.071,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 05:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368769397,network,wifi,62.502,43.70611,-72.2833,0.0,0.0,0.0,stationary,2013-05-17 05:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368769997,network,wifi,59.93,43.70614,-72.2833,0.0,0.0,0.0,stationary,2013-05-17 05:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368770597,network,wifi,33.878,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 06:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368771197,network,wifi,44.727,43.70612,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 06:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368771797,network,wifi,39.081,43.70614,-72.2833,0.0,0.0,0.0,stationary,2013-05-17 06:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368772397,network,wifi,38.134,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 06:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368772997,network,wifi,60.299,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 06:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368773597,network,wifi,36.005,43.70617,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 06:53:17,2013-05-17,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368774197,network,wifi,59.742,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 07:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368774797,network,wifi,58.186,43.70617,-72.28336,0.0,0.0,0.0,stationary,2013-05-17 07:13:17,2013-05-17,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368775397,network,wifi,42.585,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 07:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368775997,network,wifi,34.65,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 07:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368776597,network,wifi,36.677,43.70616,-72.28334,0.0,0.0,0.0,stationary,2013-05-17 07:43:17,2013-05-17,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368777197,network,wifi,37.129,43.7061,-72.28328,0.0,0.0,0.0,stationary,2013-05-17 07:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368777797,network,wifi,38.868,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 08:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368778397,network,wifi,60.961,43.70613,-72.2833,0.0,0.0,0.0,stationary,2013-05-17 08:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368778997,network,wifi,60.065,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 08:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368779597,network,wifi,59.841,43.70615,-72.28335,0.0,0.0,0.0,stationary,2013-05-17 08:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368780197,network,wifi,59.659,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 08:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368780797,network,wifi,38.961,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 08:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368781397,network,wifi,61.013,43.70613,-72.28334,0.0,0.0,0.0,stationary,2013-05-17 09:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368781997,network,wifi,59.312,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 09:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368783197,network,wifi,58.69,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 09:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368783797,network,wifi,33.12,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 09:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368784397,network,wifi,61.277,43.70613,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 09:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368784997,network,wifi,37.71,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 10:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368785598,network,wifi,59.94,43.70614,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 10:13:18,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368786197,network,wifi,38.268,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 10:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368786797,network,wifi,36.274,43.70613,-72.28329,0.0,0.0,0.0,stationary,2013-05-17 10:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368787397,network,wifi,34.589,43.70613,-72.28334,0.0,0.0,0.0,stationary,2013-05-17 10:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368787997,network,wifi,39.032,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 10:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368788597,network,wifi,39.029,43.70613,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 11:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368789197,network,wifi,58.689,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 11:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368789797,network,wifi,40.088,43.70613,-72.2833,0.0,0.0,0.0,stationary,2013-05-17 11:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368790397,network,wifi,34.275,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 11:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368790997,network,wifi,60.164,43.70614,-72.2833,0.0,0.0,0.0,stationary,2013-05-17 11:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368791597,network,wifi,60.757,43.70613,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 11:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368792197,network,wifi,41.114,43.70614,-72.2833,0.0,0.0,0.0,stationary,2013-05-17 12:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368792797,network,wifi,43.504,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 12:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368793397,network,wifi,44.988,43.70612,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 12:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368793997,network,wifi,60.493,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 12:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368794597,network,wifi,59.17,43.70615,-72.28335,0.0,0.0,0.0,stationary,2013-05-17 12:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368795197,network,wifi,34.062,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 12:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368795797,network,wifi,40.302,43.70613,-72.28329,0.0,0.0,0.0,stationary,2013-05-17 13:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368796397,network,wifi,34.947,43.70614,-72.2833,0.0,0.0,0.0,stationary,2013-05-17 13:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368796997,network,wifi,58.885,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 13:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368797597,network,wifi,58.044,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 13:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368798198,network,wifi,34.247,43.70613,-72.28329,0.0,0.0,0.0,stationary,2013-05-17 13:43:18,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368798797,network,wifi,33.468,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 13:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368799397,network,wifi,59.354,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 14:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368799997,network,wifi,45.923,43.70611,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 14:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368801197,network,wifi,37.293,43.70615,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 14:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368801798,network,wifi,59.961,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 14:43:18,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368802397,network,wifi,58.438,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 14:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368802997,network,wifi,58.338,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 15:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368803597,network,wifi,36.854,43.70615,-72.28334,0.0,0.0,0.0,stationary,2013-05-17 15:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368804197,network,wifi,43.396,43.70614,-72.28335,0.0,0.0,0.0,stationary,2013-05-17 15:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368804797,network,wifi,59.451,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 15:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368805397,network,wifi,42.03,43.70615,-72.2833,0.0,0.0,0.0,stationary,2013-05-17 15:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368805997,network,wifi,41.929,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 15:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368806597,network,wifi,37.135,43.70614,-72.28339,0.0,0.0,0.0,stationary,2013-05-17 16:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368807197,network,wifi,37.493,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 16:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368807797,network,wifi,39.276,43.70613,-72.28334,0.0,0.0,0.0,stationary,2013-05-17 16:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368808397,network,wifi,38.337,43.70614,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 16:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368808997,network,wifi,58.298,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 16:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368809597,network,wifi,37.821,43.70614,-72.28335,0.0,0.0,0.0,stationary,2013-05-17 16:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368810198,network,wifi,37.095,43.70615,-72.28334,0.0,0.0,0.0,stationary,2013-05-17 17:03:18,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368810797,network,wifi,42.254,43.70615,-72.2833,0.0,0.0,0.0,stationary,2013-05-17 17:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368811397,network,wifi,43.237,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 17:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368811997,network,wifi,59.375,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 17:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368812597,network,wifi,42.598,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 17:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368813197,network,wifi,32.909,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 17:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368813797,network,wifi,59.862,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 18:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368814397,network,wifi,43.244,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 18:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368814997,network,wifi,41.063,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 18:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368815597,network,wifi,38.131,43.70614,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 18:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368816197,network,wifi,40.195,43.70612,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 18:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368816798,network,wifi,42.19,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 18:53:18,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368817398,network,wifi,40.644,43.70617,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 19:03:18,2013-05-17,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368817997,network,wifi,39.592,43.70618,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 19:13:17,2013-05-17,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368818597,network,wifi,36.924,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 19:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368819198,network,wifi,45.058,43.70612,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 19:33:18,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368819797,network,wifi,42.164,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 19:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368820397,network,wifi,41.553,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 19:53:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368820997,network,wifi,37.897,43.70615,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 20:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368821597,network,wifi,42.7,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 20:13:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368822197,network,wifi,40.125,43.70613,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 20:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368822798,network,wifi,34.411,43.70278,-72.28402,0.0,0.0,0.0,moving,2013-05-17 20:33:18,2013-05-17,"Alumni Gymnasium, 16 East Wheelock Street, Hanover, NH 03755, United States of America",,,,,
1368823397,network,wifi,35.95,43.70277,-72.28402,0.0,0.0,0.0,moving,2013-05-17 20:43:17,2013-05-17,"Alumni Gymnasium, 16 East Wheelock Street, Hanover, NH 03755, United States of America",,,,,
1368823997,network,wifi,23.216,43.70275,-72.28403,0.0,0.0,0.0,stationary,2013-05-17 20:53:17,2013-05-17,"Alumni Gymnasium, 16 East Wheelock Street, Hanover, NH 03755, United States of America",,,,,
